Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
86.06346008039908,45,78.2480998146785,47,315,0.35294032096862793
85.95840806293063,45,79.9110906495013,47,205,0.20918869972229004
88.11694386095122,46,81.37910407462199,48,485,0.49812793731689453
81.96440325705657,42,77.58210581091029,44,242,0.22608351707458496
96.89349048188033,52,85.9532612302358,54,343,0.33107614517211914
76.50141764242254,40,71.17913432616878,42,294,0.24326229095458984
80.00671824862344,43,75.58298411631799,45,400,0.4311387538909912
79.0169398912278,42,73.38713051460513,44,206,0.17979931831359863
69.58958874259297,37,66.54663010905544,39,90,0.06754469871520996
89.27345334540838,47,83.10892669182216,49,269,0.23521685600280762
93.30386828135455,49,85.39059096842993,51,400,0.4150688648223877
80.47192469930359,42,74.6678851434317,44,260,0.21563267707824707
84.76844977110689,44,78.41744446340084,46,332,0.2948343753814697
93.50881782782307,52,86.31917353966377,54,316,0.31435465812683105
82.74666980748937,44,75.09699492543201,46,201,0.17835235595703125
76.38080487090741,42,71.20008745401402,44,407,0.4083364009857178
89.02053769382047,47,82.07200990261667,49,357,0.37867140769958496
81.703979188727,43,73.68584278954103,45,306,0.28014397621154785
79.11837345591793,43,74.34384772008008,45,412,0.41086745262145996
94.7635238206742,51,86.06175876280317,53,614,0.6431264877319336
91.83469286534319,48,85.92214222851035,50,376,0.4059581756591797
79.87034904853104,42,73.94819105888564,44,293,0.2767939567565918
80.81175985207601,43,71.894852214927,45,494,0.46965765953063965
88.51915455913435,46,80.09110481926271,48,217,0.2109384536743164
80.98502375803572,44,73.8008009615211,46,621,0.7027082443237305
78.78868738384018,42,71.56372158532817,44,260,0.21948671340942383
94.89924575078247,50,86.45840538680316,52,451,0.4716002941131592
83.75871279803293,45,77.4860620399887,47,337,0.30489277839660645
81.1395541136645,43,76.58552914723342,45,228,0.1881701946258545
78.94308606926019,42,72.71234102295017,44,521,0.5453314781188965
81.69105320151421,43,73.61051510863969,45,237,0.22987723350524902
91.56163563637338,48,83.7365660867282,50,308,0.2978188991546631
83.72462998997187,44,79.6167357028215,46,270,0.27110910415649414
91.91040315262295,48,84.76949138762836,50,460,0.4858386516571045
81.4658907371177,44,75.6512826855379,46,296,0.27585673332214355
83.79531353946565,44,79.1479978257075,46,198,0.17092537879943848
92.63008872375862,48,86.83009132240453,50,269,0.25873589515686035
80.09335914968631,44,72.88774697312292,46,369,0.3660919666290283
83.17739989159202,43,79.06691317551994,45,267,0.24378108978271484
79.32454312906842,42,73.65379019175484,44,266,0.23495197296142578
84.32097762876198,44,78.11186683800496,46,298,0.27750730514526367
87.77623648849074,46,80.42309101016019,48,283,0.2310779094696045
89.66456800316817,47,82.86880518487524,49,560,0.5603430271148682
98.24809425144514,51,89.0444875546521,53,410,0.38787364959716797
88.61972183492641,47,82.05795447341096,49,314,0.29230833053588867
87.9491634465952,47,81.89004892010429,49,255,0.2237708568572998
85.71431904632018,45,80.94044744105274,47,378,0.36710476875305176
95.77038254656615,50,87.55904350747801,52,278,0.2449948787689209
92.73676506967108,49,86.22334218894622,51,453,0.4555850028991699
83.49007067156644,43,77.91535460423825,45,260,0.2198638916015625
74.46876498273605,41,68.00483002026775,43,217,0.21191787719726562
83.12402961038944,43,75.83684318183847,45,284,0.24091649055480957
84.5028528011423,45,77.25029267681059,47,306,0.2760906219482422
77.60964023984164,40,72.37240766995498,42,332,0.31839489936828613
88.20580807957926,47,82.16801936483249,49,252,0.23734641075134277
84.40484663002286,44,78.12561063572518,46,255,0.23778939247131348
86.0125017420365,45,80.43388517592963,47,229,0.2286224365234375
83.72745188164771,44,77.7832853456116,46,404,0.41271471977233887
90.34084173063837,47,83.07601214589491,49,533,0.5697517395019531
87.36351724641524,47,80.97450037751364,49,435,0.4551117420196533
85.0965795504329,44,78.60635273636053,46,142,0.1280498504638672
86.27920154922967,45,77.8061679202702,47,366,0.3196392059326172
88.04415508808775,48,82.44297285230137,50,466,0.5117182731628418
76.50974198461321,40,71.5644711313543,42,364,0.35927677154541016
81.60624249560452,44,75.98543469056916,46,359,0.34039831161499023
88.2461246041184,46,81.49180900360969,48,363,0.37095165252685547
90.54402771354825,48,83.89238666682309,50,178,0.1796128749847412
90.62181960380012,47,83.4161681793794,49,223,0.19075560569763184
76.58819894188775,41,72.33093056878073,43,339,0.3062286376953125
95.25046638210823,50,88.79163023357223,52,226,0.19765806198120117
76.4654857238094,41,71.67722382017213,43,370,0.35752129554748535
86.48203006801667,45,80.06535668916806,47,256,0.22164511680603027
76.78327006928833,42,71.42424317696852,44,402,0.38552069664001465
82.772467298078,43,77.72446659939267,45,283,0.27279019355773926
97.92284001221844,52,89.79422729989292,54,291,0.3007619380950928
87.7098168788282,45,82.35226116689788,47,247,0.27434587478637695
84.7950980225599,46,76.67354251483395,48,305,0.26126909255981445
81.01742803048369,42,75.48258143521741,44,219,0.1631784439086914
90.16534843170626,47,85.52149461697596,49,217,0.18653249740600586
78.31216655837417,42,74.13866661827862,44,680,0.764345645904541
85.33912768952698,45,80.24731041717098,47,262,0.22297286987304688
86.35973430841625,45,79.4609776669454,47,358,0.34423065185546875
91.59019296652687,47,86.32782930949747,49,265,0.22727227210998535
78.7861876119466,41,72.88697811230936,43,219,0.18905115127563477
76.55406676096247,40,73.18921579593665,42,354,0.3187084197998047
77.73000225650989,41,71.13763009883384,43,236,0.20070719718933105
86.58946107218168,45,81.0798473545978,47,452,0.48867225646972656
91.9435564667341,47,84.2152214495098,49,179,0.14775848388671875
87.73850714048437,45,81.52112909818916,47,291,0.26516103744506836
92.5885718964888,48,85.56951526340973,50,387,0.4032020568847656
79.83898220274334,41,74.3727335381959,43,313,0.3040153980255127
80.89936817626894,44,71.29759230154046,46,335,0.31142544746398926
90.06773029434191,49,80.34222965796184,51,650,0.7420823574066162
77.00073244824482,42,70.97741060457092,44,328,0.33638644218444824
88.0,45,80.56001939797444,47,169,0.13367819786071777
83.25384344320365,46,75.670064985486,48,166,0.16276144981384277
76.00628200461293,40,70.84598308192182,42,383,0.3461337089538574
90.85973794850116,47,85.02647424502835,49,475,0.48781824111938477
92.18132369500333,49,86.75128896419983,51,186,0.17025494575500488
76.37642583214917,40,69.66020330971584,42,356,0.3366224765777588
82.3079419148463,43,76.49393604063322,45,265,0.2809014320373535
79.2035413866283,44,72.41556473757073,46,555,0.5744574069976807
83.18585078240159,45,77.70944648580107,47,369,0.4138209819793701
77.46992629269434,40,71.50949181463601,42,332,0.323422908782959
90.49286755291973,49,82.3950795275183,51,313,0.30994415283203125
69.7708188984395,37,64.09835366816715,39,326,0.31161928176879883
85.20740872506575,45,79.04736584189611,47,262,0.26309657096862793
84.95141989470426,44,77.64270677243954,46,213,0.1733074188232422
75.0478710683325,39,69.70103167670892,41,180,0.16483259201049805
83.22257621856606,43,76.0297607097842,45,325,0.31824159622192383
76.33969766508068,40,71.71959230461367,42,315,0.2873098850250244
89.02183561425896,47,84.22332652005102,49,419,0.4306466579437256
100.65149858554072,52,93.9234836524321,54,206,0.17473554611206055
74.82630405187513,39,71.56774423603736,41,181,0.16791105270385742
89.74104944719188,48,82.60135965089603,50,402,0.3676459789276123
85.92401428279855,46,79.40286274554072,48,427,0.4087541103363037
88.81170353165096,48,82.21604371148847,50,376,0.3445122241973877
83.99153158604379,44,76.3849752948424,46,206,0.16924190521240234
73.8200446197647,38,67.39038707580157,40,253,0.23927903175354004
82.98435171519702,44,75.59454798468326,46,199,0.18424367904663086
79.56782257135715,42,75.05721189013593,44,354,0.3237435817718506
85.01392867587495,45,77.75286367597407,47,373,0.3676002025604248
86.15582351112177,45,77.94924376182901,47,227,0.19334626197814941
86.17131802791262,46,80.22912147613272,48,421,0.4146122932434082
74.86081046330659,39,68.19884932506864,41,248,0.2348489761352539
76.00000000000001,39,72.42896186907984,41,221,0.1989126205444336
83.83051567815939,45,78.10134598664354,47,269,0.23978257179260254
77.20873901246772,41,71.45970764572584,43,178,0.1638655662536621
89.91916659166789,48,83.4610389249518,50,328,0.3064858913421631
91.65483439563145,47,85.51754960722563,49,479,0.4735112190246582
90.73411569721748,48,85.1912667292127,50,381,0.43905210494995117
73.43391277461141,39,68.8394351941525,41,294,0.27683091163635254
83.7232159058667,43,77.71323505962043,45,346,0.3287019729614258
87.72406085167202,45,79.84442526056856,47,199,0.1839303970336914
72.86861845058692,39,67.44660231033939,41,426,0.4174807071685791
80.20282846657221,43,73.0724835247075,45,619,0.6677665710449219
88.13538901707086,46,82.57548383021728,48,220,0.19144129753112793
