Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
94.09932866439244,54,84.79920595544493,56,1367,3.797903299331665
97.60085963927476,53,91.3948975279004,55,493,1.253070592880249
97.86941023204213,54,89.50407348979054,56,1006,2.4804306030273438
102.32231477344581,59,93.99082717651233,61,715,2.0464487075805664
105.96446113160636,63,98.83380570986536,65,2612,8.39711594581604
116.7662798287544,64,106.45074583700865,66,839,2.1799087524414062
98.61729543508295,53,89.83565231481687,55,1435,3.581958055496216
108.40983646394484,64,99.56329875693999,66,3969,15.507210731506348
93.45410809533671,52,85.38826286935333,54,1667,4.375510215759277
103.31375493222204,56,96.4860948994551,58,1764,4.75030517578125
111.01787947211152,60,103.14550714111486,62,608,1.5436360836029053
107.237389382448,59,97.57749650349973,61,1553,4.181184530258179
111.45183514515072,70,97.27181787749126,72,2466,7.971524715423584
104.22221967021716,58,95.14804985845093,60,2424,7.610742568969727
101.33058088775759,61,91.4463568342954,63,2717,9.088158369064331
91.87181073223385,51,83.6317795502289,53,589,1.4872338771820068
105.6401674730285,56,92.2434381383529,58,546,1.4017915725708008
107.29561876646837,63,98.54734774058917,65,2689,8.710527181625366
98.93374548369019,57,91.44834295815802,59,1630,4.502439260482788
107.13176798633985,67,100.44201855394206,69,2958,9.928311586380005
107.1391183513905,65,96.20930081387525,67,3690,13.07822561264038
97.94329979501596,53,89.89474142829097,55,640,1.7716219425201416
96.74838186789545,54,89.86436834272438,56,2418,7.453843116760254
106.81020763367641,61,97.79897608194949,63,3355,11.816158294677734
107.53381867612947,62,96.30178568555934,64,2196,6.3910980224609375
110.99491508347391,64,102.15570830816837,66,2540,7.863656282424927
109.00823356406747,62,100.87548466967922,64,682,1.552173137664795
110.66059058581425,62,101.93955501057326,64,1633,4.524503231048584
104.35548552093466,58,94.76696581337455,60,2682,8.739564180374146
105.88369605516526,61,93.94897807333058,63,2693,8.982285976409912
101.12112826406674,53,93.75118474143645,55,323,0.8146514892578125
110.6975758423812,61,101.47350168112587,63,686,1.7897462844848633
106.4625549078722,61,97.2428716789349,63,3116,10.787656545639038
105.63158155310165,62,94.52500070137974,64,2547,8.336626529693604
94.4476828847636,50,86.7842465862324,52,410,0.9434328079223633
112.2219566194218,70,100.92590833111052,72,2979,9.725999355316162
106.98047608989233,62,97.29241245989547,64,2823,9.658893585205078
111.71817093275841,70,101.12948420352814,72,3627,13.25318694114685
95.41062521408378,53,88.62877917154213,55,1730,4.668902158737183
99.84153667784473,53,92.56711651447266,55,595,1.5459942817687988
102.9548037635848,57,93.92017228967572,59,2252,6.754622936248779
100.77343639852086,58,93.24867653250081,60,1172,3.0892374515533447
109.33790632159534,59,100.61520028589943,61,1021,2.539278984069824
