Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
45.105507849788545,24,43.30359511260043,26,36,0.013800859451293945
41.14484121227143,22,38.86341834925469,24,41,0.020984411239624023
41.00516279764464,22,39.56374715549453,24,43,0.018096923828125
42.00000000000001,22,39.59077165759213,24,27,0.010573148727416992
45.335601311565,24,41.591623681342185,26,52,0.021089553833007812
39.99999999999999,21,38.056569424917726,23,42,0.016310691833496094
41.37361250361659,22,39.484610267228916,24,36,0.012892007827758789
40.00000000000001,21,38.33749587751232,23,34,0.012866020202636719
45.999999999999986,24,42.93925738187732,26,34,0.0186922550201416
43.083835648135334,23,40.717614314488344,25,40,0.016611814498901367
42.0,22,40.131394760524195,24,37,0.015006780624389648
42.0,22,40.32111788139262,24,33,0.014788627624511719
43.66135340223402,23,40.613888270507665,25,39,0.014885425567626953
45.106728749222064,24,42.85357697960535,26,59,0.02532505989074707
43.29809254492856,23,41.393659875058596,25,48,0.018166303634643555
49.69834766178082,26,45.50171318293582,28,42,0.014428138732910156
39.99999999999999,21,38.0311567790726,23,35,0.013600349426269531
42.0,22,39.87656053172919,24,44,0.015790700912475586
44.0,23,40.64966098072024,25,36,0.014971494674682617
39.99999999999999,21,38.26163461713246,23,35,0.024852752685546875
43.156021417327125,23,41.7277257089327,25,28,0.01122140884399414
45.99999999999999,24,41.47453914919934,26,33,0.014313936233520508
41.960134176643734,22,39.0789029868169,24,41,0.015216827392578125
40.0,21,38.55898171589619,23,44,0.020575284957885742
42.0,22,39.20809341130615,24,41,0.016982316970825195
40.00000000000001,21,38.20348528694917,23,34,0.01143956184387207
45.06628633685134,24,41.737472378988684,26,42,0.01980447769165039
38.00000000000001,20,37.44263669089869,22,35,0.013745784759521484
43.087817442714396,23,39.92697494752976,25,33,0.012959718704223633
42.000000000000014,22,39.05390737179754,24,43,0.020519495010375977
44.00000000000001,23,41.75423415743591,25,34,0.013001441955566406
41.13463389242148,22,39.596315836683694,24,39,0.014011144638061523
45.62570028414655,24,42.70253530137451,26,36,0.01422739028930664
40.78901200902885,22,38.28827778570559,24,32,0.011716842651367188
43.38260720549929,23,40.10907497618986,25,43,0.0181424617767334
43.999999999999986,23,42.092493117217124,25,45,0.017523527145385742
43.38524182903136,23,41.17814914788434,25,37,0.014225959777832031
41.30130335841885,22,39.24642783421881,24,39,0.014627218246459961
40.0,21,38.21550169970858,23,30,0.011574029922485352
44.0,23,41.515468917973834,25,36,0.014166831970214844
42.0,22,38.84445415080916,24,53,0.019768953323364258
47.37197207775435,25,45.51479947609098,27,38,0.014586210250854492
41.981327206623966,22,39.90159313849182,24,48,0.017960786819458008
45.81994492873747,24,42.89998858879313,26,42,0.016173839569091797
43.65517502948103,23,40.123951535988766,25,32,0.011819124221801758
39.77308127711453,21,38.998232279371834,23,30,0.010607004165649414
45.55183269663046,24,42.9313329958181,26,37,0.013421773910522461
47.98974155409267,25,43.65630617241983,27,35,0.013004541397094727
44.00000000000001,23,42.24886453305265,25,51,0.0209352970123291
40.0,21,38.21032837510603,23,36,0.01506185531616211
43.99999999999999,23,40.85992299451078,25,37,0.013973236083984375
43.206736363116775,23,40.40848505637255,25,47,0.0167691707611084
42.0,22,39.102513035665076,24,43,0.016525745391845703
45.99999999999999,24,43.240352630173845,26,49,0.01948833465576172
38.0,20,37.2735048932167,22,36,0.013813972473144531
43.99999999999999,23,39.65180560941635,25,57,0.021281719207763672
41.99999999999999,22,39.25838622139167,24,35,0.012114763259887695
42.0,22,41.07058549360957,24,43,0.015068531036376953
41.86258748662366,22,39.9258432111532,24,36,0.013153076171875
44.0,23,40.685520176258365,25,36,0.014040470123291016
40.0,21,39.32348425515133,23,40,0.016783714294433594
