Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
40.00000000000001,21,38.21860403087655,23,25,0.010082006454467773
40.0,21,38.453349552003196,23,31,0.013672113418579102
43.99999999999999,23,40.56426456916674,25,45,0.022511959075927734
43.477715606308394,24,40.19774571085033,26,42,0.0201876163482666
39.6998896125095,21,38.215513449077235,23,27,0.009812593460083008
41.5502333160383,22,39.07584785745574,24,32,0.011823177337646484
42.58594714833864,23,40.47916956769095,25,33,0.013916015625
40.0,21,38.09127727808058,23,38,0.014528751373291016
44.00000000000001,23,41.101511217175755,25,44,0.01798844337463379
41.99999999999999,22,40.515694109709656,24,40,0.02262258529663086
43.42760297315518,23,40.31772174142938,25,36,0.014864206314086914
45.24190089225721,24,41.508645511858816,26,42,0.02047419548034668
44.0,23,39.623083132179545,25,42,0.017125368118286133
43.999999999999986,23,40.675061131731255,25,33,0.015218257904052734
46.0,24,42.29139126858696,26,47,0.021898508071899414
40.76265600940362,22,39.29910941013317,24,38,0.01713418960571289
42.0,22,39.19643051478409,24,29,0.01340937614440918
47.88653056378493,25,42.25539158421047,27,29,0.012795209884643555
43.99999999999999,23,41.27302593871374,25,35,0.017655134201049805
44.00000000000001,23,41.54905613008935,25,39,0.022351503372192383
39.99999999999999,21,38.50383128496403,23,36,0.018132448196411133
41.78721238738237,22,40.40104248129978,24,43,0.019049406051635742
41.99999999999999,22,40.67291737229165,24,43,0.01835799217224121
45.686474914141385,24,41.54326111470862,26,39,0.018734216690063477
43.30460359403995,23,40.696084009238845,25,35,0.015247821807861328
43.09341613459606,23,41.2602014580769,25,47,0.020058155059814453
43.99999999999999,23,41.95460508332418,25,39,0.021236419677734375
40.0,21,38.31656497046704,23,35,0.014283418655395508
42.0,22,39.50312156451575,24,42,0.017588376998901367
41.941946253306135,22,39.08299124962151,24,35,0.01509714126586914
47.023977682455744,25,43.292620634839075,27,28,0.012413740158081055
41.27009660545074,22,39.27302850144465,24,36,0.015379667282104492
42.00000000000001,22,40.38296178942487,24,30,0.013120651245117188
41.99999999999999,22,40.44246164117235,24,39,0.018734216690063477
42.00000000000001,22,38.752694267730156,24,31,0.012689828872680664
45.988818390736114,24,42.407123384170944,26,38,0.01824641227722168
43.086690382573465,23,40.543726309490765,25,39,0.018971920013427734
42.0,22,39.21699005635767,24,31,0.013274669647216797
43.99999999999999,23,40.654315827717355,25,36,0.0140228271484375
39.02745119751131,21,38.53274845781787,23,26,0.009064912796020508
46.00000000000001,24,41.903562281940474,26,41,0.01709771156311035
39.17207723474999,21,37.888761985512815,23,33,0.012918233871459961
40.0,21,38.5417719556815,23,38,0.015086650848388672
42.0,22,40.439047248429155,24,31,0.013310670852661133
39.94821395131455,21,38.05041623663673,23,32,0.01267242431640625
42.0,22,39.472000805171966,24,37,0.018367528915405273
41.36280257536293,22,39.241661594745295,24,43,0.017530441284179688
42.0,22,38.99434019187872,24,31,0.01240682601928711
41.17701769440855,22,38.559751579275144,24,35,0.0149078369140625
50.00000000000001,26,46.70093229519892,28,56,0.027967453002929688
