Path Length,Path Nodes,Smooth Length,Smooth Nodes,Total Nodes,Time Taken
48.77079340429061,27,45.8226209572328,29,238,0.1811814308166504
48.0,25,43.60329292697073,27,71,0.03808951377868652
48.0,25,46.52874400145782,27,95,0.06259655952453613
53.861705891625874,28,51.02881274814192,30,109,0.0726923942565918
48.0,25,45.167146744334396,27,62,0.02517390251159668
43.99999999999999,23,42.44737491955499,25,60,0.024091482162475586
47.682464646113765,27,43.083614097135204,29,637,0.6457428932189941
48.0,25,44.842010843892055,27,118,0.07514190673828125
43.99999999999999,23,42.059556249294225,25,65,0.04640626907348633
44.0,23,40.487454727033445,25,95,0.05788707733154297
51.00141195876775,27,47.38859602324857,29,69,0.041089773178100586
49.68354625879632,27,46.91040423923301,29,76,0.03836655616760254
45.99999999999999,24,43.814058389985064,26,66,0.02922201156616211
44.0,23,40.57010052820601,25,71,0.03593325614929199
48.01189329179687,26,44.17549664974419,28,488,0.4340207576751709
45.14075465810566,24,41.581125973325314,26,92,0.05820298194885254
51.69261742605496,27,48.003125026789505,29,82,0.050192832946777344
43.152499619811614,23,40.81393685614069,25,82,0.041399240493774414
42.25785104665164,23,39.69271104916515,25,273,0.2542712688446045
45.994042765898264,24,43.75021104395151,26,81,0.05160713195800781
44.0,23,41.467559655714304,25,53,0.028612136840820312
41.99999999999999,22,40.73712790310521,24,86,0.052347660064697266
43.72930214152207,24,41.60362373013929,26,215,0.17488861083984375
45.999999999999986,24,42.878276395591776,26,85,0.05653238296508789
53.74527393762317,28,50.00955626462955,30,79,0.04414081573486328
47.03014541209455,25,43.86026509338932,27,94,0.06309127807617188
44.0,23,41.873678581683485,25,146,0.10296297073364258
44.17843992606171,24,42.2126761089824,26,149,0.11854863166809082
46.91053242547402,25,42.1558762035831,27,607,0.7042086124420166
50.41294514592158,27,46.735270190591514,29,254,0.2274942398071289
46.0,24,42.42791229341528,26,62,0.034314870834350586
51.36041176771714,28,45.10973702804685,30,272,0.2533249855041504
47.99999999999999,25,45.35737563153549,27,83,0.053151607513427734
46.000000000000014,24,42.78638061944188,26,97,0.06739950180053711
50.658995601435194,27,45.71893751756332,29,110,0.08108186721801758
53.55261552373094,28,48.59077516678241,30,60,0.03970670700073242
44.0,23,41.61965397648892,25,73,0.033701419830322266
50.0,26,47.246265416870195,28,114,0.08291244506835938
48.99600809421271,26,45.32315517845946,28,83,0.05100107192993164
48.56272019353151,26,43.2445797028289,28,110,0.07751202583312988
45.99999999999999,24,43.5130012738151,26,76,0.031580209732055664
46.0,24,43.68964960853872,26,63,0.029326200485229492
47.65530025903851,25,44.608260204886015,27,110,0.06739401817321777
50.83730902075138,28,45.75752348904983,30,463,0.4565916061401367
41.3704693232516,23,39.8411498529554,25,326,0.300004243850708
49.53313805050861,26,44.47605959860931,28,219,0.1561143398284912
52.01820962573187,28,48.93118567310685,30,209,0.1960756778717041
48.0,25,44.56961492668784,27,86,0.06126213073730469
47.99999999999999,25,45.88229855415694,27,55,0.02534031867980957
52.00000000000001,27,44.32895824978543,29,162,0.1185753345489502
49.81927495131312,26,46.55824519335726,28,160,0.13075685501098633
47.635678493792284,27,44.19880055099595,29,529,0.5624039173126221
47.136348160038374,25,42.60704879944745,27,246,0.21776294708251953
50.00000000000001,26,47.29973345266465,28,81,0.04751276969909668
46.0,24,44.173784020906574,26,60,0.03051590919494629
44.563208148737196,24,42.30923121373648,26,74,0.038773536682128906
43.99999999999999,23,40.301615054073466,25,115,0.07945966720581055
49.850212670546306,26,45.836616164468076,28,114,0.08245158195495605
48.00000000000001,25,44.15440505027611,27,41,0.01584315299987793
48.00000000000001,25,45.84394955972747,27,96,0.060160160064697266
39.99999999999999,21,38.19981014809657,23,83,0.055249691009521484
48.0,25,45.31689930370843,27,81,0.05104684829711914
48.41480488202798,26,45.44207394841701,28,226,0.18552827835083008
49.04418047052998,26,46.76696836657705,28,416,0.4640514850616455
45.53878645379901,25,43.67387033354437,27,344,0.3019125461578369
48.29881129140971,26,45.109084573861615,28,184,0.14933514595031738
48.00000000000001,25,44.468479796934204,27,47,0.018952608108520508
47.9929027888432,26,45.183445350892576,28,524,0.5764904022216797
43.99999999999999,23,40.99908338109998,25,60,0.030541419982910156
42.0,22,40.13586947609491,24,108,0.08796811103820801
49.99999999999999,26,47.25380882098629,28,113,0.08171200752258301
44.73472109101697,24,42.410417027322545,26,123,0.08391785621643066
52.83724985531181,28,47.71763085904407,30,93,0.05764603614807129
43.99999999999999,23,41.21293874017856,25,95,0.05657052993774414
46.77693994998112,25,44.31248708298914,27,180,0.13507652282714844
49.99999999999999,26,46.26732911133806,28,67,0.030664443969726562
46.6538643655065,25,43.09753882583524,27,116,0.08290719985961914
46.35038533682392,25,43.85251490824299,27,85,0.05148911476135254
47.99999999999999,25,45.086512108801834,27,72,0.03702211380004883
47.31433836733995,25,44.827624484036335,27,79,0.04668235778808594
56.0,29,49.860613640003244,31,84,0.05103611946105957
48.0,25,43.39900625772457,27,73,0.03626751899719238
55.42512557891766,30,49.87068693418087,32,247,0.19044852256774902
45.10040767973016,24,41.26370180306363,26,116,0.08155488967895508
50.0,26,45.52815650012366,28,59,0.026704072952270508
47.29074637917313,25,42.88451935178149,27,247,0.21294355392456055
